day,iv_30d,iv_skew,iv_term,near_days,far_days,near_gap,far_gap
2022-07-05,,,0.3750999999999962,38,66,2.075750000000001,1.86435
2022-07-11,,,-0.06749999999999545,32,60,5.6884,4.099700000000002
2022-07-15,20.154773103628578,2.8741106023521312,0.5771499999999996,28,56,0.6739999999999995,0.4681999999999995
2022-07-21,18.613275700923023,3.138209549071244,0.8546000000000049,22,50,0.16570000000000107,0.22960000000000136
2022-07-27,17.834850192985922,3.6467034070486717,0.923250000000003,16,44,-3.9845000000000006,-1.973700000000001
2022-08-02,18.52498066171152,4.507308205050475,0.4173000000000009,10,38,-8.20955,-3.192899999999998
2022-08-08,,,1.0274,32,67,-0.1897000000000002,0.3308
2022-08-12,16.14496198535984,4.071196392900305,0.7091500000000011,28,63,-0.3622999999999976,-0.13190000000000168
2022-08-18,15.76251684873009,3.7435473770190963,1.2063000000000006,22,57,-0.7001999999999988,0.24265000000000025
2022-08-24,16.980545790816027,4.000326341630543,0.838199999999997,16,51,-1.6963999999999988,0.09250000000000114
2022-08-30,16.831124376031106,4.237265996954985,0.6462499999999984,10,45,-0.6058999999999983,0.7531999999999996
2022-09-05,,,0.8385999999999996,39,67,-0.9838000000000022,-0.7425999999999995
2022-09-09,,,1.017199999999999,35,63,-0.3335000000000008,-0.6933000000000007
2022-09-15,17.444145185429896,4.2050105781296265,1.4728999999999992,29,57,-1.377600000000001,-0.8397499999999987
2022-09-21,20.56616612969892,2.723473758336147,-0.07924999999999827,23,51,-1.5460999999999991,0.30790000000000006
2022-09-27,22.35348914976099,2.9775513858059766,-0.5735499999999973,17,45,2.1478,0.8079999999999998
2022-10-03,23.942132116807407,4.565660478136159,-0.8020499999999977,11,39,-1.8457000000000008,-0.974499999999999
2022-10-07,21.323892387472323,3.5373270417475995,0.9725000000000037,7,35,1.4113000000000007,-0.26459999999999795
2022-10-13,24.792891243522302,3.686636706989863,-0.9487499999999969,29,57,1.2532999999999994,0.5442999999999998
2022-10-19,20.835901043466418,2.6235861861674925,0.5246500000000012,23,51,1.6531999999999982,0.8905999999999992
2022-10-25,21.77141250354177,3.0219971367501004,-0.1620500000000007,17,45,-0.9539999999999971,-0.21480000000000032
2022-10-31,20.342689582121476,3.096795238142578,-0.8377500000000033,11,39,2.7142999999999997,1.42535
2022-11-04,19.54840381380052,2.658177561578745,-0.023250000000004434,7,35,2.935299999999998,0.421149999999999
2022-11-10,19.655804427077005,2.3877083670898225,0.014150000000000773,29,64,0.9057500000000012,1.3259000000000007
2022-11-16,16.967732365227832,3.2862645744760384,1.4858499999999992,23,58,-0.6515999999999984,0.06960000000000122
2022-11-22,14.571849339239682,3.3206060087899703,2.156649999999999,17,52,-0.45150000000000023,0.26900000000000013
2022-11-28,16.209520100722116,2.960066361893916,1.9604999999999997,11,46,0.25675000000000026,0.3634999999999984
2022-12-02,17.630166298478297,3.2018494137771043,1.046599999999998,7,42,3.5836500000000004,0.8226999999999993
2022-12-08,,,0.4901499999999963,36,64,0.7575500000000019,0.8533000000000008
2022-12-14,15.470400000000001,2.7486999999999977,1.3007499999999972,30,58,0.4670999999999985,0.37875000000000014
2022-12-20,19.789243805429106,2.8931055752879136,0.31510000000000105,24,52,-0.6638000000000002,-0.09339999999999904
2022-12-26,17.8075507683338,2.597091312138742,1.5587500000000034,18,46,-1.3072000000000017,-0.5872499999999992
2022-12-30,18.153613170110237,3.0942870649596097,0.6341999999999999,14,42,-0.2464499999999994,-0.007600000000000051
2023-01-05,17.93859963985782,1.7736891208979104,0.18485000000000085,8,36,1.026600000000002,1.8119499999999995
2023-01-11,16.50065,2.4597999999999978,0.6584999999999965,30,58,1.6755000000000004,0.6445000000000007
2023-01-17,18.00443803307356,2.994280483226712,-0.6624999999999979,24,52,-0.9193999999999996,-0.5571999999999981
2023-01-23,16.039911007579544,2.706505053799214,-0.022500000000000853,18,46,0.3991000000000007,0.3448999999999991
2023-01-27,15.285919172313454,2.8134150983605735,0.5663000000000018,14,42,-0.6379999999999981,0.22919999999999874
2023-02-02,14.886711654496002,3.053010870300616,-0.5102499999999992,8,36,-2.0726000000000004,-0.10110000000000063
2023-02-08,13.929549999999999,3.3028999999999993,1.1483500000000006,30,65,-0.44730000000000203,0.16095000000000148
2023-02-14,14.320088939196573,2.9323693355945557,0.9361999999999995,24,59,-1.9333500000000008,-0.5832500000000005
2023-02-20,13.52468802114964,3.180848221286493,1.1247999999999987,18,53,-0.17859999999999943,0.032250000000000334
2023-02-24,14.252412314579791,1.9267270027231118,2.1538500000000003,14,49,5.919300000000001,2.1066499999999992
2023-03-02,13.483860669481867,3.2394886111597954,2.508800000000001,8,43,-4.273149999999999,-1.015699999999999
2023-03-08,,,0.6613500000000005,37,65,0.7143999999999986,0.1224500000000015
2023-03-14,,,0.8016499999999986,31,59,3.405100000000001,2.187199999999999
2023-03-20,20.348959485699137,3.5049620936294477,-0.3507499999999979,25,53,1.0204000000000022,0.009600000000000719
2023-03-24,16.76065476204614,3.3517775291072556,1.2459999999999987,21,49,-2.2546,-0.5800500000000008
2023-03-30,14.630055473649222,3.148715808780098,1.5255500000000008,15,43,-1.6194000000000006,0.4002499999999989
2023-04-05,15.47401578445298,3.5882595398464323,0.8414999999999999,9,37,-1.125,-0.8527999999999984
2023-04-11,,,0.5419499999999999,31,59,-0.940999999999999,-0.3974500000000001
2023-04-17,14.273517983552118,3.30421951009794,0.8901000000000003,25,53,-0.7784500000000003,-0.3818000000000019
2023-04-21,13.614107873855787,3.6010512012846956,1.45735,21,49,-0.28139999999999965,0.1689999999999987
2023-04-27,13.97368608644157,3.5031922259191295,0.9811500000000013,15,43,1.5857,0.7772000000000023
2023-05-09,,,1.7204499999999996,31,66,0.21529999999999916,0.6396999999999995
2023-05-15,13.728513861602584,3.925897852385008,1.5366999999999997,25,60,-2.135300000000001,-0.8524999999999991
2023-05-19,18.046606784013047,3.0642520182014956,-0.06519999999999726,21,56,-4.273600000000002,-2.0916999999999994
2023-05-25,15.932766140925706,3.268070360520996,1.3345999999999982,15,50,-2.302100000000001,-0.7681999999999993
2023-05-31,17.25050940389877,2.2987182573143787,0.7477000000000018,9,44,4.1114,1.8156999999999996
2023-06-06,,,0.5927000000000007,38,65,2.5793,2.4072999999999993
2023-06-12,,,-0.14005000000000223,32,59,-1.1834500000000006,-0.5866499999999988
2023-06-16,19.094331546112592,1.3933035963897535,-0.2488000000000028,28,55,0.4847999999999999,1.5632000000000001
2023-06-22,19.225121371528452,1.1486218441138867,-0.6952500000000015,22,49,1.6560000000000024,0.49879999999999924
2023-06-28,18.49408719821765,1.5587348693898448,-0.4084499999999984,16,43,0.17560000000000286,0.17889999999999873
2023-07-04,17.776158403801336,1.2139247040836205,-0.15440000000000254,10,37,5.788,2.7242999999999995
2023-07-10,,,-0.5346499999999992,31,60,0.5322500000000012,0.779399999999999
2023-07-14,17.97125495573081,2.6433653338988172,-0.3067999999999991,27,56,1.6176499999999994,0.8588000000000022
2023-07-20,17.95419487545872,2.4419526071094166,-0.18319999999999936,21,50,2.8039999999999985,1.6500999999999983
2023-07-26,17.152342795999193,2.3975303067280067,-0.6936999999999998,15,44,2.998899999999999,1.4558
2023-08-01,16.15311555873334,1.7923920626229266,0.7524999999999995,9,38,3.908999999999999,1.54805
2023-08-07,,,-0.5492000000000026,32,67,-2.8385999999999996,-1.0119000000000007
2023-08-17,17.71742713623268,2.8307376573369663,-0.19539999999999935,22,57,-2.778950000000001,-1.6044
2023-08-23,16.3897997284134,2.2205864621666533,0.27894999999999825,16,51,1.54115,1.7268499999999998
2023-08-29,15.74928417801901,2.734027829882562,0.4594499999999986,10,45,-0.37069999999999936,-0.3285
2023-09-04,,,0.9039000000000001,39,67,-1.161200000000001,-0.2721999999999998
2023-09-08,,,1.4870500000000018,35,63,-1.3679000000000006,-0.23059999999999903
2023-09-14,14.649244717265777,2.183104961835742,1.0787499999999994,29,57,-1.5940000000000012,-0.5056499999999984
2023-09-20,15.420419661260034,2.3245074956851766,1.0905499999999968,23,51,-3.5158999999999985,-1.4806500000000007
2023-09-26,16.198850813814367,2.0577049369771214,0.8583999999999996,17,45,0.3548499999999999,0.3200000000000003
2023-10-02,17.69047216106536,3.0004519506244627,-0.7379999999999995,11,39,-3.6051,-1.9635000000000007
2023-10-06,18.94888407773237,2.773894770911218,-1.8283500000000004,7,35,-3.93745,-0.2809999999999988
2023-10-12,18.872287213135806,3.3759881612608247,-0.33644999999999925,29,57,-4.138999999999999,-3.440999999999999
2023-10-18,19.56808378093011,2.451526784730715,-0.2920999999999978,23,51,0.14679999999999893,0.11190000000000211
2023-10-24,21.650916106415764,2.3464626008480023,-0.9031500000000037,17,45,-4.246200000000002,-2.4099499999999985
2023-10-30,21.967202527770155,3.1289972679069935,-2.444600000000001,11,39,-0.3597500000000018,-0.03544999999999909
2023-11-09,17.573153447381443,2.476272589858559,-0.0893499999999996,29,64,1.9915000000000003,0.4930999999999983
2023-11-15,16.67784749404131,1.3590200500054177,-0.4228000000000023,23,58,2.6218499999999993,2.5364000000000004
2023-11-21,15.871092106328772,2.9533095319816765,-0.14514999999999922,17,52,0.32280000000000086,1.3240999999999996
2023-11-27,14.986525016903876,3.127809768404431,-0.1551500000000008,11,46,0.8510000000000009,0.4159500000000005
2023-12-01,14.218896051452095,2.2444566042000464,1.6926000000000005,7,42,1.9216999999999995,1.2875500000000004
2023-12-07,,,1.2850000000000001,36,64,-2.2241999999999997,-0.9182000000000006
2023-12-13,15.493749999999999,2.583800000000002,0.960250000000002,30,58,1.5749000000000013,1.0810499999999994
2023-12-19,14.855912238584867,2.4917286212485803,1.4208500000000015,24,52,0.7815999999999992,0.053000000000000824
2023-12-25,14.924535373672443,2.1490408442443196,1.3307000000000002,18,46,-1.3248999999999995,-0.5303000000000004
2023-12-29,15.013163042560352,2.465244117869749,2.4048,14,42,-0.20249999999999968,-0.030900000000000816
2024-01-04,16.45111009375312,2.1151348744615057,1.3568999999999996,8,36,3.5920999999999994,1.511099999999999
2024-01-10,17.4942,1.9711999999999996,0.06490000000000151,30,58,-1.5199999999999996,-0.6164999999999985
2024-01-16,19.260676622789724,2.103855353500207,-0.41665000000000063,24,52,-1.8246000000000002,-1.1106999999999978
2024-01-22,20.380515546402226,1.8309432160756591,-1.126800000000003,18,46,-3.314399999999999,-1.8461999999999996
2024-01-26,17.338250690751856,2.3230861963439353,-0.046050000000001035,14,42,2.57015,1.3460500000000017
2024-02-01,16.957210571354295,1.5804248341345177,0.037549999999995975,8,36,4.9053,2.2270000000000003
2024-02-07,16.7669,2.6625999999999976,0.43345000000000056,30,65,-1.0119000000000007,-0.1822499999999998
2024-02-13,18.479910024709458,2.87813083442534,-1.4603000000000002,24,59,-5.78305,-3.0793
2024-02-19,18.283677948508764,1.8920563443637557,-0.13060000000000116,18,53,-3.097900000000001,-1.2104999999999997
2024-02-29,16.994056486283664,2.064244507875881,1.0720499999999973,8,43,-8.27715,-2.0614999999999988
2024-03-06,,,-0.0686499999999981,37,65,-0.23170000000000002,0.2102000000000004
2024-03-12,,,-0.29469999999999885,31,59,2.5520499999999995,2.2330499999999986
2024-03-18,18.12582991099994,1.8541810433418024,-0.3353000000000037,25,53,-1.2233,-0.6288
2024-03-22,16.724103441080075,2.1142174747916753,0.5510499999999965,21,49,-2.4171999999999985,-1.499299999999998
2024-03-28,17.480392312079164,2.692613053081626,0.16054999999999708,15,43,-1.8808500000000006,-1.1187499999999986
2024-04-03,18.827654660050598,2.4191422658909567,-0.8981500000000011,9,37,-3.88985,-0.8307499999999983
2024-04-09,,,-0.13959999999999795,31,66,-0.014699999999997715,-0.04169999999999874
2024-04-15,19.10892257030357,2.1365505469100086,0.050850000000000506,25,60,0.862449999999999,0.2845499999999994
2024-04-19,22.03318771954675,3.2646997986147044,-0.8576999999999941,21,56,-1.2233,-0.40719999999999956
2024-04-25,19.66262962146903,2.1493564160953103,0.25150000000000006,15,50,1.2216000000000022,0.6210499999999985
2024-05-01,19.056865764757855,1.6797975103983271,0.12959999999999994,9,44,5.9563500000000005,1.7661999999999978
2024-05-07,,,0.15295000000000059,38,66,-1.0786999999999995,-0.6429000000000009
2024-05-13,,,0.08020000000000138,32,60,2.1434999999999995,1.062400000000002
2024-05-17,15.404392959639793,1.360086361411278,0.8022999999999989,28,56,2.006599999999999,0.6469000000000023
2024-05-23,14.989661004422349,1.612765842231492,0.5568500000000007,22,50,0.3526999999999987,0.0923000000000016
2024-05-29,15.477861570643407,1.9662931184425745,0.8371999999999993,16,44,4.1167,1.6464999999999996
2024-06-04,15.490077987699093,2.2475422005849506,0.5538500000000006,10,38,7.409250000000001,2.564
2024-06-10,,,0.3223500000000037,32,60,1.6635000000000009,0.0
2024-06-14,14.890611270564799,2.553829319270029,0.7331000000000003,28,56,-1.9068999999999967,-1.1224499999999988
2024-06-20,15.552848451363223,2.3317800093903562,0.29100000000000037,22,50,0.42655000000000065,0.08259999999999934
2024-06-26,15.578881183191557,1.7964646240440574,0.1872000000000007,16,44,0.08120000000000083,0.006199999999999761
2024-07-02,14.822161071167821,2.1302974251654505,0.6814000000000018,10,38,-4.087400000000001,-0.8373000000000008
2024-07-08,,,0.46465000000000245,32,67,-3.5220999999999982,-1.3740500000000004
2024-07-12,16.967095738670608,2.403404403628738,0.1749499999999955,28,63,0.6823000000000015,0.21189999999999998
2024-07-18,17.828432257899177,2.982548181916929,-0.5011999999999972,22,57,-4.3314,-2.5765000000000002
2024-07-24,17.904418341152553,2.1880839998926103,-0.5487500000000018,16,51,1.57545,0.41300000000000026
2024-07-30,21.831305087223452,1.6823122311425016,-4.860650000000003,10,45,2.3748000000000005,0.4626999999999981
2024-08-05,,,-14.842650000000006,39,67,1.7360000000000007,10.967900000000004
2024-08-09,,,-4.684899999999999,35,63,-1.0597499999999993,0.0
2024-08-15,21.53926333646302,3.9664162325443137,-0.40510000000000446,29,57,2.0931999999999995,1.593700000000002
2024-08-21,24.32186420400634,4.3575490320831225,-1.64255,23,51,-1.3000000000000007,-1.2779000000000007
2024-08-27,21.8015852342455,3.226494561968427,-1.1278000000000006,17,45,-1.4808000000000021,-0.5508999999999986
2024-09-02,20.425882272945135,3.3621303855878413,-1.7799000000000014,11,39,0.9521999999999995,0.35885000000000034
2024-09-06,28.186347439806738,4.292836109778661,-8.1431,7,35,2.6797499999999985,0.1227999999999998
2024-09-12,24.264276077305794,4.033942018606939,-0.8725999999999985,29,57,-0.972999999999999,-0.6305999999999976
2024-09-18,24.586608676320125,3.580051123208473,-0.533100000000001,23,51,-0.8888999999999996,0.22550000000000026
2024-09-24,24.433097785317255,3.1917271507680094,-0.7941500000000019,17,45,-3.560100000000002,-2.841099999999999
2024-09-30,26.94918343452172,3.237385788646914,-1.374299999999998,11,39,0.16364999999999874,-0.027900000000000702
2024-10-04,26.873653315898917,3.2444503738047286,-0.2271499999999982,7,35,8.284950000000002,2.5336
2024-10-10,26.656142873913698,2.8133872073786517,-2.1077000000000012,29,64,2.509500000000001,1.5863999999999994
2024-10-16,26.54818774177439,3.094668819560509,-2.185549999999999,23,58,0.9116000000000017,0.20399999999999885
2024-10-22,28.214717181526026,3.4580030043525034,-4.1366499999999995,17,52,-0.1092000000000013,0.010400000000000631
2024-10-28,28.47946503566586,3.4881883627784322,-5.662600000000001,11,46,-2.4473000000000003,-1.0072500000000009
2024-11-01,30.492079853331234,3.122711769115476,-9.912399999999998,7,42,-3.5670999999999964,-1.166999999999998
2024-11-07,,,-1.0845500000000001,36,64,3.883899999999999,2.4221000000000004
2024-11-13,21.73115,2.4331999999999994,-0.4027499999999975,30,58,2.5470500000000005,1.540049999999999
2024-11-19,21.459769196980627,3.1914688022930995,-0.9722500000000025,24,52,0.0940000000000012,0.32624999999999993
2024-11-25,19.947790503667676,3.4487597756935164,-0.33364999999999867,18,46,2.2799000000000014,-0.028400000000001313
2024-11-29,19.999786224670004,3.0042145693583366,-0.738150000000001,14,42,2.802900000000001,1.314400000000001
2024-12-05,18.523980609136864,3.1451324166106573,-1.2210499999999982,8,36,0.7884000000000011,-0.5340999999999987
2024-12-11,18.1669,3.932500000000001,1.3567000000000036,30,65,-1.5008999999999988,-0.15805000000000113
2024-12-17,17.355008069624002,3.3128899534376837,1.8904500000000013,24,59,-1.6831999999999994,-0.6451000000000011
2024-12-23,17.204234966841323,3.4527441874817644,2.6945000000000014,18,53,-2.5657999999999994,-0.7940000000000005
2024-12-27,15.706808768356298,2.9197378866849837,3.4029999999999987,14,49,3.2546,1.2698
2025-01-08,,,0.5202499999999972,37,65,0.9107000000000021,0.3977000000000004
2025-01-14,,,0.3356500000000011,31,59,-0.09030000000000094,-0.46199999999999974
2025-01-20,19.211164649622646,2.682953557719092,-0.35485000000000255,25,53,0.29499999999999815,-0.1239499999999989
2025-01-24,16.84379012351701,3.5978824584707167,0.3711500000000001,21,49,0.11380000000000123,-0.09759999999999991
2025-01-30,17.003640568674133,2.781489266939289,0.33575000000000443,15,43,4.969699999999999,2.264899999999999
2025-02-05,18.241578369020733,3.1973446546850526,-0.17964999999999876,9,37,6.462350000000001,2.349800000000002
2025-02-17,17.031453381713554,3.4894656874070327,0.7972499999999982,25,53,-1.2466000000000008,0.042200000000001125
2025-02-21,16.571799302224676,3.4517959342666202,1.3785000000000025,21,49,-1.0245999999999995,-0.40249999999999986
2025-02-27,18.27899038452343,3.564202268476505,0.026200000000002888,15,43,-1.7044999999999995,-0.5825999999999993
2025-03-05,22.951112179464744,3.2674204891507794,-4.6488499999999995,9,37,0.1775999999999982,-0.126100000000001
2025-03-11,,,-1.1112499999999983,31,59,1.6972499999999986,2.037250000000002
2025-03-17,21.122705089234803,3.2203611271038475,-0.6760999999999981,25,53,-3.0349000000000004,-1.0089000000000006
2025-03-21,19.016641817772307,2.7809347744784945,-0.5468499999999992,21,49,0.4985999999999997,-0.10300000000000153
2025-03-27,19.154920280551565,1.79952461048262,-1.355599999999999,15,43,6.519200000000001,3.7987
2025-04-02,23.824872651705824,3.0414611460491803,-4.210799999999999,9,37,7.078400000000002,0.6153499999999994
2025-04-08,,,-4.737100000000005,31,66,-1.8884000000000043,-0.9497
2025-04-14,33.34002769203045,4.43155784316356,-3.604200000000006,25,60,-5.087699999999998,-3.0289
2025-04-18,25.193258290814914,4.458019826772744,0.8369,21,56,-2.4610999999999983,-1.3892000000000024
2025-04-24,25.325910242272492,3.864758720095382,-0.6343999999999994,15,50,2.5083,0.8635999999999981
2025-04-30,21.76887030013271,3.529049377663029,1.7532000000000032,9,44,8.3036,1.0228000000000002
2025-05-12,,,0.3810000000000002,32,60,-1.0482000000000014,-0.7147000000000006
2025-05-16,19.132999694049545,3.8234224505851255,0.12770000000000437,28,56,0.02245000000000097,-0.1095000000000006
2025-05-22,20.203033579921325,4.706801761127719,-0.31170000000000186,22,50,-0.8592000000000013,-0.15910000000000224
2025-05-28,18.513634092642373,3.764178485163412,1.0004500000000007,16,44,1.828800000000001,0.599499999999999
2025-06-03,20.126438910671702,4.167204763855067,-0.3780500000000018,10,38,-3.8238999999999983,-1.7006999999999994
2025-06-09,,,0.59375,32,60,-0.17950000000000088,-1.0626999999999995
2025-06-13,21.369684753064494,3.7365985796689434,-0.5463999999999984,28,56,1.2014000000000014,1.9036000000000008
2025-06-19,19.60071230969681,4.718964334413778,0.3286499999999961,22,50,-1.7195000000000018,-0.027650000000001285
2025-06-25,17.886211160451225,4.68902532627449,0.9445499999999996,16,44,-1.1237999999999992,-0.8490000000000002
2025-07-01,19.742706726562883,2.6078546266028884,-0.7284000000000006,10,38,5.25615,2.6845
2025-07-07,,,-1.2578000000000031,32,67,1.3994,1.0584999999999987
2025-07-11,18.515067876163148,3.6128874782559106,-0.022449999999999193,28,63,0.7258999999999993,1.3019999999999996
2025-07-17,19.61842249154569,4.313658027941523,-0.41075000000000017,22,57,-0.8277000000000001,-0.37875000000000014
2025-07-23,19.19569754620811,2.8407547961484414,-0.9265499999999989,16,51,-2.8821999999999974,-0.8829999999999991
2025-07-29,18.740167429919843,4.308855113295763,-0.7636000000000003,10,45,-7.4701499999999985,-2.9098000000000006
2025-08-04,,,-0.6058500000000038,39,67,-0.7352000000000025,0.07984999999999864
2025-08-08,,,0.19915000000000305,35,63,-0.08830000000000027,-1.6217000000000006
2025-08-14,19.463315171383957,3.532384179221532,0.05495000000000161,29,57,0.6397000000000013,0.3885999999999985
2025-08-20,19.78880823527531,3.6515805386351072,0.16769999999999996,23,51,-1.370899999999999,-0.48939999999999984
2025-08-26,19.138231447746158,2.7454879097058345,0.03149999999999764,17,45,3.5367000000000015,1.9704999999999977
2025-09-01,18.66740120585501,3.704478419117496,0.31210000000000093,11,39,-3.124599999999999,-1.0579
2025-09-05,19.051643162983154,3.0715292694150396,-0.3719000000000001,7,35,-4.189,-1.0390999999999977
2025-09-11,20.532694595637327,3.0564231041144194,-0.40660000000000096,29,64,-0.7247999999999983,-1.1618999999999993
2025-09-17,20.333625709646572,3.228856992028218,-0.17875000000000085,23,58,-1.7668999999999997,-0.5565999999999995
2025-09-29,20.935844011515275,3.96170325117576,-1.1666500000000006,11,46,-1.5528000000000013,0.6963999999999988
2025-10-03,21.449480912793337,3.3463122454744165,-2.9409000000000027,7,42,-8.066000000000003,-2.3427000000000007
2025-10-09,,,-1.0906500000000037,36,64,-3.3750999999999998,-2.325199999999999
2025-10-15,25.4206,4.316800000000001,-1.3535499999999985,30,58,-2.2383999999999986,-1.3262
2025-10-21,24.853303291823345,2.6034937274095507,-1.4952999999999967,24,52,4.13115,3.0768500000000003
2025-10-27,24.2629231314248,3.2620026654949243,-1.4379499999999972,18,46,-1.128499999999999,-0.6432000000000002
2025-10-31,26.16522035101449,3.372306429213496,-0.7084499999999991,14,42,-0.34999999999999787,-0.37260000000000204
2025-11-06,27.529940401361205,3.4968336835196796,-0.6495999999999995,8,36,2.712300000000001,0.9567499999999995
2025-11-12,23.36685,3.239500000000003,-0.5085499999999996,30,58,-0.6706499999999984,-0.7476500000000001
2025-11-18,28.50063156490697,4.378448290293666,-1.1806000000000019,24,52,5.480200000000002,2.8606499999999997
2025-11-28,21.89388956038876,3.500267159410959,-0.24639999999999773,14,42,0.6011000000000006,-0.5375500000000013
2025-12-04,23.161404758678977,3.147126818524097,0.6495000000000033,8,36,2.251950000000001,0.0
2025-12-10,22.607349999999997,3.7901000000000025,0.28505000000000535,30,65,-0.6453500000000005,-0.4042999999999992
2025-12-16,23.997813101228623,4.977513611379927,-0.4588500000000053,24,59,-1.8963,-1.8529000000000018
2025-12-22,20.022382775904997,3.746481551625355,1.6343500000000013,18,53,-0.032099999999999795,-0.8525999999999989
2025-12-26,17.44565043817922,3.4976421837427587,3.7295499999999997,14,49,1.3721999999999994,-0.33419999999999916
2026-01-07,,,-0.12069999999999936,37,65,0.6292000000000009,-0.004450000000000287
2026-01-13,,,1.0049000000000028,31,59,-3.498000000000001,-2.1759999999999984
2026-01-19,26.540573115610922,3.462828135489869,-0.03545000000000087,25,53,-0.8925999999999981,-0.5529000000000011
2026-01-23,26.822605836407245,3.7041962256674346,-0.4960500000000039,21,49,3.678699999999999,2.4213000000000005
2026-01-29,29.451824889095523,3.0491817086175628,-2.946550000000002,15,43,2.5993999999999993,1.3434000000000026
2026-02-04,31.191871043200102,,,9,37,-12.425249999999998,-3.3067499999999974
2026-02-10,,,-1.4960000000000022,31,59,1.0370999999999988,1.1186000000000007
2026-02-16,27.345281304792135,3.2409655636034245,0.4684000000000026,25,53,-1.7774999999999999,-0.2372000000000014
2026-02-20,25.252944798245103,3.676301709418893,0.4569999999999972,21,49,-0.37480000000000047,-0.361699999999999
2026-02-26,25.95236649372716,3.10658139392885,-0.2825500000000005,15,43,-2.1906,-1.8110499999999998
2026-03-04,40.270811709700176,4.100349984670041,-8.542650000000002,9,37,0.16860000000000497,0.43909999999999627
2026-03-10,,,-3.10145,31,59,-3.8591999999999977,-2.7827000000000055
2026-03-16,32.86030658781742,3.9229942151452435,-1.4180999999999955,25,53,0.18559999999999732,0.3987000000000016
2026-03-26,36.06593452557586,3.826458276230582,-3.3512500000000003,15,43,4.204899999999995,1.4905000000000008
2026-04-01,32.58108903961775,4.779648650480981,-4.979099999999999,9,37,-9.3188,-4.100899999999999
2026-04-07,,,-2.6614000000000004,31,66,-1.8314500000000002,-0.7468000000000021
2026-04-13,28.3798701619274,4.205292930750917,-0.19784999999999897,25,60,0.1570500000000017,0.10109999999999886
2026-04-17,28.678904473355622,4.216640629968946,-0.9255499999999977,21,56,-4.84085,-2.8520000000000003
2026-04-23,28.340432805439704,3.4314923311196734,-0.4906000000000006,15,50,1.9192499999999981,0.9567999999999977
2026-05-11,,,0.7451000000000008,32,60,1.0263000000000009,0.07349999999999568
2026-05-15,28.471280574030715,4.634761901413847,0.5952500000000001,28,56,-10.0471,-6.203100000000003
2026-05-21,27.98852892132137,2.688190535121786,0.7041000000000004,22,50,3.607800000000001,1.8968999999999987
2026-05-27,29.356603091808836,2.8957030516245665,-0.15559999999999974,16,44,0.1144999999999996,-0.7137999999999991
2026-06-02,28.61383158152839,2.9241444580673552,-0.41845,10,38,-0.1067499999999999,0.12275000000000169
2026-06-08,,,-1.436950000000003,32,67,2.627399999999998,2.0837999999999965
2026-06-12,33.97280836114271,3.515023139859218,-1.2056499999999986,28,63,-0.049900000000000944,-1.1195999999999984
2026-06-18,29.008668358341,3.2004510224808724,0.0835499999999989,22,57,-1.7713000000000036,-0.648299999999999
2026-06-24,35.37898477765438,3.3749321150726725,-2.4649500000000018,16,51,-6.017949999999999,-2.3126000000000033
2026-06-30,35.63762876416583,2.4875585110436402,-2.295349999999999,10,45,-0.03569999999999851,-0.006000000000000227
2026-07-06,,,-1.1369499999999988,39,67,-1.548449999999999,-1.4502999999999986
2026-07-10,,,0.6071500000000007,35,63,-2.3739500000000024,-1.468399999999999
2026-07-16,29.86645170291409,2.4883556336083603,0.41999999999999815,29,57,0.4463000000000008,0.8159999999999954
2026-07-22,34.36449369872922,3.2520707587543023,-1.9185999999999979,23,51,1.1005000000000038,1.256300000000003
2026-07-28,37.47619413059824,3.5611928779627853,-4.606399999999994,17,45,0.32620000000000005,0.21379999999999555
